cw	pmi_4	raw_4	freq
Konfession/NN	2.6719282	1	4646
Konflikt/NN	-0.03957356	1	70368
Konfrontation/NN	2.8175633	2	7977
Kongreß/NN	1.003495	1	24752
Kontroverse/NN	4.733579	9	5448
Konvent-Tage/NN	11.013845	1	1
Konventionssekretariats/NN	10.5283375	1	2
Kopf/NN	1.1275036	5	110146
Kopfsatz/NN	6.719967	1	80
Krankenhaus/NN	0.25238198	1	52376
Krankheit/NN	0.600613	2	74025
Kreis/NN	-0.09164217	1	72019
Kreml/NN	3.8051522	1	1493
Kriegsparodie/NN	11.483849	1	1
Kriegsschuldfrage/NN	6.6798277	1	87
Krimi/NN	3.1559775	2	6095
Kriminalist/NN	6.5638676	1	103
Kriminalrat/NN	6.890751	1	70
Kritiker/NN	1.255918	1	20062
Krüppel-Debatte/NN	11.301527	1	1
Kugel/NN	1.6259654	1	13229
Kugler/NN	5.2350326	1	400
Kuh/NN	1.7732058	1	11643
Kulisse/NN	1.9225557	1	9810
Kulturhoheit/NN	5.5484257	1	258
Kunduz/NN	5.8181143	1	202
Kunst/NN	-0.37860492	1	98739
Kurskorrektur/NN	5.3117304	2	686
Kälte/NN	1.8699116	1	10506
König/NN	0.8003621	2	60638
Körper/NN	-0.4305915	1	103229
Körperkontakt/NN	4.3619504	1	888
Kühle/NN	3.4583976	1	2179
Kühler/ADJ	7.0065117	1	72
Künstler/NN	0.18937771	1	55304
LER/NN	5.3315415	1	324
Lage/NN	-0.6634364	1	126690
Land/NN	0.9753573	22	549449
Landesmediengesetz/NN	5.930889	1	179
Landespolitik/NN	3.8673682	1	1461
Landesstreikleitung/NN	9.566926	2	10
Landtag/NN	1.4776014	2	30339
Landtagsanhörung/NN	7.9995365	1	22
Landwirt/NN	1.6229659	1	13148
Langlois/NE	5.9231668	1	197
Lathener/NN	7.1797833	1	51
Lauf/NN	0.1315474	1	58798
Laumann/NE	4.9649963	1	597
Lavater/NN	5.6751056	1	236
Lebens-Abriß/NN	10.320698	1	2
Lebensanschauung/NN	5.8181143	1	200
Leidenschaft/NN	2.2556193	2	14372
Leistung/NN	-0.87411904	1	158447
Leitung/NN	0.43925777	1	43496
Leser/NN	0.10576741	1	59924
Lesung/NN	1.6362332	1	13525
Leute/NN	0.08216165	3	186182
Leutnant/NN	3.6134536	1	1870
Libanonkrieg/NN	7.2310767	2	97
Licht/NN	-0.29225156	1	91465
Liebhaber/NN	2.4215674	1	6019
Lings/ADJ	10.385237	1	2
Literatur/NN	-0.13124707	1	85663
Live-Performance/NN	6.346874	1	119
Live-Talk/NN	8.66247	1	11
Lobby-Schlacht/NN	10.260074	2	5
Lobbying-Aktivitäten/NN	10.202915	1	3
Locke/NN	3.2848241	1	2582
Lohn-/TRU	3.0375502	1	3063
Lokalderby/NN	6.413687	2	222
Losbude/NN	7.291168	1	44
Lucae/NE	10.097554	1	3
Luft/NN	0.81497926	2	60521
Luise/NE	3.0304475	1	3512
Lulas/NE	4.9855666	1	457
Lärm/NN	1.7645844	1	11724
Lücke/NN	1.5459983	1	14394
MUI/NE	8.166033	1	18
Machtablösung/NN	9.085954	1	7
Madrid/NE	2.0439055	1	8893
Magdeburg/NE	1.5198306	1	15331
Magen/sind/NN	11.013845	1	1
Magnum/NN	4.515751	1	765
Magstadter/ADJ	8.08934	1	20
Mahlzeit/NN	1.9120926	1	10321
Mai/NN	-0.64162225	1	168365
Mailander/NN	11.013845	1	1
Maischbergers/NN	9.104302	1	9
Mal/NN	-0.71710694	1	136014
Mandala-Büchern/NN	11.013845	1	1
Mangel/NN	0.4404437	1	43050
Mann/NN	0.5871591	9	342016
Markus/NE	1.0776664	1	25778
Martial-Arts-Einlagen/NN	9.122994	1	7
Massam/NE	9.181264	1	7
Masse/NN	1.1532975	2	42202
Match/NN	3.4716315	3	6296
Matthias/NE	1.9447802	2	21426
Maus-Spiel/NN	7.406311	1	40
McLaren/ADJ	5.8876514	1	192
Medium/NN	0.0658648	2	125575
Mediziner-Niveau/NN	11.013845	1	1
Meeting/NN	3.5226178	2	3943
Mehdorn/NE	4.7614594	2	1255
Meinungsaustausch/NN	3.8149137	1	1482
Meister/NN	0.6188599	1	37357
Melk/NN	5.3821855	1	317
Mellefont/NE	8.383757	1	29
Meme/NN	5.7281065	1	230
Menge/NN	0.8845391	3	81601
Mensa/NN	3.2145016	1	2746
Mensch/NN	-0.9509039	5	864801
Menschenrechtsgerichtshöfe/NN	8.982412	1	8
Mermuth/NE	11.013845	1	1
Mesa/NE	4.4192605	1	837
Messe-Diskussion/NN	11.013845	1	1
Methode/NN	-0.21918634	1	84160
Metropole/NN	2.7486289	2	8568
Metze-Stolzius/NN	11.483849	1	1
Mief/NN	5.4219255	1	291
Mike/NE	2.1569347	1	8780
Mikrofon/NN	2.9620261	1	3544
Militäraktion/NN	3.7774158	1	1521
Mindestlohndebatte/NN	8.71126	2	21
Minister/NN	0.65175843	1	36524
Minute/NN	0.42830595	3	142688
Mitarbeiter/NN	-0.021131363	2	135606
Mitte/NN	-0.24512327	1	87257
Mitteleuropa/NE	2.4271023	1	6073
Mittelpunkt/NN	0.55001694	1	41944
Mittwoch/NN	0.42428207	1	47667
Mißbrauchsgefahr/NN	6.507115	1	103
Mobilfunksendeanlagen/NN	5.1594896	1	378
Moderation/NN	2.5626314	1	6451
Moment/NN	-0.0023898946	1	67963
Monat/NN	0.7465151	7	220096
Monica/NE	3.6223526	1	1947
Monolog/NN	4.005792	2	2458
Montecastello/NN	9.286624	1	6
Montenegro/NE	3.3670733	1	2313
Moo/NE	6.010738	1	172
Munition/NN	2.647155	1	4727
Mutter/NN	-0.7344697	1	142566
Mythen-Musical/NN	11.013845	1	1
Mädchen/NN	-0.1700624	1	80702
März/NN	-0.4549235	1	141908
Möglicherweise/ADJ	2.948501	1	6342
Möglichkeit/NN	-1.4189249	1	267633
Mönch/NN	1.921247	1	9902
Müntefering/NN	2.5851278	1	5673
NATO-Doppelbe-schluss/NN	11.013845	1	1
NATO-Krieg/NN	4.9021006	1	501
NS-Besatzung/NN	8.61595	1	11
Nachbar/NN	0.74193245	1	32159
Nachbarschaft/NN	1.8982	1	9999
Nachdenklichkeit/NN	4.6581717	1	653
Nachfolgediskussion/NN	8.638939	1	12
Nachhut-Gefechten/NN	11.013845	1	1
Nachkriegsirak/NE	6.7389164	1	80
Nachkriegszeit/NN	2.5497098	1	5282
Nachlaßverwalter/NN	5.752451	1	207
Nachricht/NN	0.06363511	1	67474
Nahrung/NN	1.1747493	1	21198
Name/NN	-1.2010474	1	253584
Narzissmus/NN	5.314238	1	352
Natur/NN	0.67190766	3	103132
Neigung/NN	1.8019807	1	10737
Nennung/NN	2.7468774	1	4186
Netz/NN	0.24486539	1	52872
Neugestaltung/NN	3.5316908	2	3857
Neugier/NN	2.379936	1	6332
Neuronale/NN	5.874377	1	191
New/NE	0.598335	2	74387
Nicklichkeiten/NN	7.9752927	1	22
Nicolaus/NN	4.752353	1	621
Niedergang/NN	2.4436562	1	5854
Niederlande/NE	1.8629495	2	20731
Niere/NN	2.276192	1	6912
Nominierungsveranstaltung/NN	8.775799	1	10
OECD-Staat/NN	4.9967737	1	453
Oel/NE	5.9752703	1	169
Offenburger/NN	5.888394	1	187
Okinawa/NE	4.853693	1	529
Online-Gefechte/NN	11.483849	1	1
Operetten-Aufführungen/NN	10.097554	1	3
Opernabend/NN	6.9577217	1	66
Opposition/NN	1.5832553	2	27709
Orangisten/NN	6.9299717	1	65
Orchestertutti/NN	9.032844	1	8
Ordnung/NN	0.03927909	1	65900
Organisation/NN	-0.5822226	1	118746
Organisationskomitee/NN	4.398282	1	808
Ort/NN	0.84089106	6	180086
Owens/NE	6.237878	1	158
PCR-Test/NN	9.104302	1	7
Pamphlet/NN	3.990086	1	1225
Paparozis/NN	11.013845	1	1
Parabel/NN	3.7464068	1	1589
Parlament/NN	2.0273228	6	52619
Parlamentarische/NN	2.374899	1	6007
Partei/NN	-0.8862	1	159649
Parteigänger/NN	4.738142	1	576
Parteispenden-/TRU	9.309097	1	6
Partie/NN	3.4556544	8	17179
Passagier/NN	1.9164494	1	9947
Passant/NN	2.615745	1	5044
Pastor/NN	2.387282	1	6444
Patent/NN	1.9963615	1	9096
Patentierbarkeit/NN	5.750022	4	806
Pathos/NN	3.2398825	1	2661
Peer/NE	3.0274675	1	3492
Peres/NN	3.8147268	1	1558
Periode/NN	1.8915164	1	9946
Personaldiskussion/NN	7.3567142	1	45
Pestilenz/NN	6.0510006	1	158
Peter/NE	0.27947345	2	111992
Petrus/NE	1.9739816	1	10410
Pfd./NN	7.458497	1	37
Pferd/NN	0.36552548	1	47084
Pferdebesitzer/NN	5.8497734	1	197
Pflichtmensur/NN	8.686567	1	12
Pfäffchen/NN	11.483849	1	1
Phase/NN	0.37677035	1	46521
Philanthrop/NN	5.701255	1	233
Pianist/NN	2.9907432	1	3366
Piper/NN	3.521224	1	4445
Pisa-Debatte/NN	8.102854	1	21
Pisa-Studie/NN	4.0347	1	1208
Plan/NN	1.3822626	4	68390
Plenarsäle/NN	4.2243104	1	964
Plenumsdebatte/NN	8.429848	1	16
Poet/NN	3.5712059	1	1900
Polarkreis/NN	5.5746794	2	531
Polemisierende/ADJ	11.706992	1	1
Poletti/NN	8.802827	1	10
Politikgeschichte/NN	6.136741	1	151
Politikwissenschaftler/NN	3.7187037	1	1645
Polizeieinsatz/NN	4.0287814	1	1204
Polizeimannschaft/NN	9.181264	1	7
Polizeioberrat/NN	6.8279853	1	75
Pommesbuden-Erotik/NN	10.60838	1	2
Pornographie/NN	4.1886563	1	1036
Position/NN	-0.13171826	1	75876
Post-'68-Streiten/NN	11.013845	1	1
Pradesh/NE	5.11429	1	395
Praxisgebühr/NN	3.2922747	1	2553
Pressearbeit/NN	3.7308261	1	1666
Printmedien/NN	3.2907803	1	2492
Prionenhypothese/NN	9.286624	1	7
Prioritätenliste/NN	4.4536986	1	783
Prise/NN	3.1428678	1	2786
Private/NN	1.5304002	1	14265
Privatflüge-/NN	11.013845	1	1
Privatleben/NN	2.878205	1	3839
Produktion/NN	0.16748564	1	56231
Profs/NN	5.061251	1	440
Protestierende/NN	4.7740564	1	579
Prozeß/NN	0.25870523	2	103068
Prusiner/NN	7.7273107	1	30
Präsentation/NN	1.1267473	1	21821
Präsident/NN	-0.47395238	1	107924
Präsidentenberater/NN	6.289781	1	123
Präsidentenwahl/NN	3.8909783	1	1359
Präsidentschaftswahl/NN	2.9702218	1	3423
Prüfstand/NN	2.9457555	1	3822
Publikum/NN	1.4672586	3	46993
Puls/NN	3.4829626	2	4394
Punkt/NN	0.29748097	3	157248
Pylades/NN	6.8279853	1	75
Pyroshow/NN	7.690609	1	32
Qualität/NN	1.3877856	5	83853
Quellbrunn/NN	8.830606	1	9
Quelle/NN	-0.059412044	1	104104
RAF/NE	2.9658158	1	3459
RFID-Systeme/NN	7.7605677	1	29
Rangkampf/NN	6.8846965	1	71
Rangstreit/NN	7.9342313	1	26
Raschdorff/NN	7.785019	1	28
Rassenkonflikt/NN	7.2211685	1	49
Rat/NN	0.59219813	2	74331
Ratsdebatten/NN	9.915233	1	3
Ratssitzung/NN	4.2521276	1	948
Ratssäle/NN	5.1357594	1	392
Rauchdampf/NN	9.161461	1	9
Raucherquote/NN	6.5845175	1	91
Raum/NN	-0.20109046	2	164562
Ray/NE	2.8553288	1	4138
Reaktion/NN	1.7043015	4	50079
Realität/NN	0.41429576	1	45647
Rechtfertigung/NN	1.9132637	1	9825
Rechtsaufsichtsbehörde/NN	5.968808	3	528
Rechtschreibreform/NN	4.4292836	3	2481
Redaktion/NN	1.7974418	2	25737
Redaktionsalltag/NN	7.0674205	1	61
Redaktionsdebatten/NN	11.013845	1	1
Rede/NN	1.6177982	6	82881
Rededuell/NN	6.467894	1	105
Redeprivileg/NN	10.385237	1	2
Redezeit/NN	4.5482836	1	720
Rednerei/NN	10.166547	3	7
Reform/NN	2.0902228	7	58024
Reformdebatte/NN	5.6423354	2	487
Reformdiskussion/NN	5.3192716	1	341
Reformer/NN	3.1477458	1	2897
Reformvorhaben/NN	4.3075943	1	899
Regel/NN	-0.7524661	1	139057
Regelung/NN	-0.40274027	1	99671
Regensburger/NN	3.4472106	1	2151
Regierung/NN	-0.26903817	2	173490
Regierungsvertreter/NN	3.6931527	1	1666
Reibung/NN	3.7757971	1	1550
Reichstag/NN	2.4168475	1	6025
Reiseleiter/NN	3.8861513	1	1429
Reiz/NN	1.6021262	1	13728
Rektor/NN	1.8581456	1	10499
Rennen/NN	1.4644287	1	15889
Rentner/NN	1.9399402	1	9943
Reporter/NN	2.330375	1	7208
Requisiteur/NN	6.744148	1	81
Revolutionsromantik/NN	7.6252265	1	36
Richard/NE	1.022713	1	26090
Richelieu/NN	5.6230626	1	255
Richterin/NN	2.4080915	1	5876
Rick/NE	3.3790848	1	2582
Riff/NN	3.3280845	1	2477
Ritter/NN	2.050957	1	8680
Ritzer/NN	5.5054693	1	271
Rocksong/NN	5.8876514	1	192
Roda/NE	5.6871834	1	229
Rolf/NE	1.5374453	1	16142
Rolle/NN	0.28967586	3	156149
Rom/NE	1.8543419	3	32468
Roman/NN	0.0039609424	1	70989
Romanze/NN	4.0012794	1	1247
Rosengesichter/NN	10.60838	2	3
Rot/NN	2.1118996	1	8317
Rothensee/NN	6.5711937	1	94
Roy/NE	3.008186	1	3557
Rozahn/NN	10.385237	1	2
Rushdie-Affäre/NN	8.966152	1	8
Röte/NN	5.516165	1	271
Rücken/NN	1.530676	2	29091
Rückenmark/NN	3.7803895	1	1534
Rücktritt/NN	1.6927127	1	12564
SG/NE	2.333683	1	6759
SPD-Fraktion/NN	2.7122302	1	4441
SPD-Vorsitzende/NN	3.9700303	1	1263
Saal/NN	1.5747867	1	13983
Sache/NN	-0.8483473	1	158312
Sachsens-Anhalts/NN	10.60838	1	2
Salsa/NN	4.795494	1	561
Salzburger/NN	2.4236338	1	6038
Samstag/NN	0.9658189	2	54413
Samstagabend/NN	3.571572	1	1920
Sandbosteler/NN	7.524942	1	35
Sanitärgroßhandels/NN	11.013845	1	1
Satzkonstrukte/NN	9.482368	1	5
Schach/NN	3.575094	2	4003
Schacher/NN	6.462603	1	108
Schatten/NN	0.91489345	1	27355
Schaum/NN	3.518581	1	2065
Scheinverfechter/NN	11.013845	1	1
Schiesserei/NN	7.5377464	3	108
Schilderung/NN	2.1809108	1	7471
Schinkel-Schülers/NE	10.580981	3	5
Schlacht/NN	3.0098135	5	16544
Schlafzimmer/NN	3.2135026	2	5528
Schlag/NN	1.8625118	2	20920
Schlagabtausch/NN	6.018041	6	1003
Schlagflüsse/NN	11.013845	1	1
Schlagwort/NN	2.2298741	1	8298
Schlagzeile/NN	2.904263	2	7824
Schleier/NN	2.8629804	1	3807
Schlemmer-Shakes/NN	10.695392	1	2
Schloß/NN	0.6785182	1	34328
Schlund/NN	4.500244	1	753
Schlußpfiff/NN	4.528065	1	753
Schlägerei/NN	3.6516757	1	1791
Schmauchspur/NN	7.2941937	1	47
Schmerz/NN	0.38793972	1	46364
Schmetterduellen/NN	11.013845	1	1
Schmiedehandwerks/NN	10.385237	1	2
Schmähschrift/NN	6.3598847	1	115
Schnee/NN	1.5370142	1	14910
Schnurren/NN	5.9094157	1	191
Scholl/NE	3.2666261	1	2640
Schreiben/NN	1.0148882	2	50182
Schriftstellern/NN	3.5012958	1	1944
Schuldzuweisung/NN	4.456712	2	1622
Schule/NN	-1.2681974	1	237843
Schulreform/NN	4.2295294	1	1008
Schulsystem/NN	2.6494534	1	4776
Schulzimmer/NN	6.5196066	1	100
Schuß/NN	1.547081	1	14480
Schwefel/NN	3.6704996	1	1724
Schweigen/NN	2.4280708	2	12610
Schweißperle/NN	5.2984633	1	341
Schwiegermütter/NN	3.5187893	1	2027
Schwierigkeit/NN	1.0151126	2	49199
Schwäche/NN	1.1003453	1	22561
Schöngraben/NN	10.048764	1	3
Schülerin/NN	0.99683905	2	48690
Schützenhilfe/NN	4.6715035	1	686
Scientologen/NN	3.890676	1	1392
Seite/NN	-0.69281995	3	414824
Selbst/NN	3.14583	1	2934
Selbstmordattentaten/NN	5.1253133	1	388
Serie/NN	0.61001027	1	36473
Sex/NN	1.5194353	1	15546
Sharon/NE	2.3743677	1	6762
Sharons/NN	4.065788	1	1179
Sicherheit/NN	-0.50983244	1	110843
Sie/PPE	-1.388216	6	2045859
Siedler/NN	2.0699146	1	8531
Singles/NN	2.913418	1	3753
Singwut/NN	11.147376	1	1
Sinn/NN	-1.2512834	1	230811
Sinnlichkeit/NN	3.368268	1	2333
Situation/NN	0.27097654	3	152490
Sitzung/NN	1.9188482	5	50004
Skandal/NN	1.9180741	1	10535
Skaterfoto/NN	10.320698	1	2
Softwarepatente/NN	4.8750386	2	1215
Sohn/NN	-0.5016983	1	110646
Soldat/NN	0.06569548	1	62859
Sommer-Paraden/NN	9.915233	1	3
Sommer/NN	1.8228378	5	55348
Sommerfest/NN	3.6223526	1	1859
Sommerloch/NN	4.561796	1	761
Sommernacht/NN	4.7811513	1	578
Sommertag/NN	4.656653	2	1300
Sonderberichterstatter/NN	5.2632585	1	347
Sondersitzung/NN	4.380362	2	1661
Sonne-Mars-Konjunktion/NN	9.627551	1	4
Sonne/NN	0.15299435	1	58719
Sonntag/NN	0.018891457	1	69907
Spannung./NN	8.830606	2	18
Sparkassen-Mitarbeiter/NN	8.934403	1	9
Specialsuperintendenten/NN	10.454229	1	2
Speise/NN	1.6681764	1	12782
Spezialist/NN	1.8229423	1	10870
Spezies/NN	2.613242	1	4911
Spiegelberg/NE	6.614777	1	113
Spiel/NN	1.1031879	8	182220
Spieler/NN	0.0037005118	1	67510
Spielfeldrand/NN	5.3556705	1	318
Spielphase/NN	6.0856857	1	155
Spielschluß/NN	5.9875	1	171
Spielsucht-und/KON	11.013845	1	1
Sportgerichts-Vorsitzende/NN	8.560687	1	12
Sprache/NN	0.026932817	2	135144
Spraitbacher/NN	8.225752	1	18
Spur/NN	0.52351916	1	40721
Staatsunternehmen/NN	5.5352917	2	523
Stadtmauer/NN	3.3524945	1	2344
Stadtpalais/NN	6.6603465	1	83
Stadtpark/NN	3.711854	1	1661
Stadtparlament/NN	4.6991653	1	614
Stadtsportbund/NN	6.693029	1	86
Stadtverkehr/NN	4.319902	1	897
Stadtverordnete/NN	4.1396465	1	1069
Stammesfehde/NN	6.4825907	1	103
Stammtisch-Diskussion/NN	9.874411	1	4
Stammtisch/NN	3.0746863	1	3272
Stand/NN	-0.009245497	1	71050
Standpunkt/NN	1.2099016	1	19813
Starr-Werden/VAF	10.320698	1	2
Statement/NN	2.7786832	1	4448
Stefan/NE	0.7378202	1	36112
Steinbrück/NN	3.0185804	1	3741
Stelle/NN	-1.0393153	1	187314
Stellungnahme/NN	0.630446	1	36236
Sterbehilfe/NN	2.905899	1	3816
Stern/NN	0.36529997	1	48484
Steuererhöhung/NN	4.358244	2	1848
Steuerpolitik/NN	3.5874448	1	1920
Steuerung/NN	1.6509659	1	12800
Stichwort/NN	1.2803453	1	23466
Stimmung/NN	3.0692244	10	32545
Stoff/NN	1.0685439	2	45448
Strategiediskussion/NN	6.3974876	1	111
Straße/NN	-0.61307186	1	122994
Straßenkicks/NN	11.147376	1	1
Strecke/NN	0.559541	1	38822
Streik/NN	1.4415474	1	16219
Streikversammlung/NN	7.312543	2	88
Streit/NN	3.8006332	22	33934
Streiten/NN	7.069839	1	56
Streiter/NN	4.5315022	1	710
Streiterei/NN	5.4353423	5	1484
Streitgespräch/NN	4.746526	2	1249
Streitigkeit/NN	2.2837	1	6749
Streitobjekt/NN	7.1106105	2	115
Streitpunkt/NN	3.7593136	1	1712
Stube/NN	3.2014668	1	2718
Student/NN	0.047985643	1	64060
Studie/NN	-0.41522458	1	105599
Studiengebühr/NN	1.6528134	1	13449
Studierendengewerkschaft/NN	8.998942	2	16
Stunde/NN	0.6364466	5	178741
Stunt/NN	4.3685913	1	1050
Sturm/NN	1.4745786	1	15570
Städtesystem/NN	7.3828597	1	44
Städtesystems/NN	8.365899	1	16
Stärke/NN	0.6788673	1	34386
Stüler/NE	8.102854	1	22
Suchprogramm/NN	6.1637697	1	141
Sudetendeutsche/NN	3.675038	1	1674
Sulfur-Kinder/NN	11.301527	2	3
Sus/ADJ	7.8515396	1	28
Szene/NN	0.3085128	1	50638
Söldner/NN	3.2194338	1	2723
Süd-Bronx/NN	10.5283375	1	2
Süsse/NN	5.2918954	1	344
Süßmuth/NE	5.9544196	1	193
T.C/NN	9.067935	1	11
Taelons/NN	6.1588893	1	142
Taft/NN	6.5429206	2	203
Tag/NN	0.5847135	14	533000
Tagesarbeit/NN	5.8292565	1	196
Tageslicht/NN	2.8631606	1	3983
Tagesordnung/NN	2.0381122	2	20161
Tagungsort/NN	4.2496715	1	1106
Talent/NN	1.5354737	1	14501
Talk-Show/NN	5.3409514	1	321
Talk/NN	3.9940453	2	2616
Talkshow/NN	3.8980598	2	2762
Taschkent/NN	5.3474183	1	328
Tat/NN	-0.021316813	1	68660
Taxifahrer/NN	3.7229981	2	3388
Team/NN	-0.07394887	1	73275
Teil/NN	0.60359496	11	398589
Teilnehmer/NN	1.0654697	3	70624
Teint/NN	4.8320184	1	552
Temperament/NN	6.4576135	24	2581
Temperatur/NN	2.5788386	5	25567
Tempramentes/NN	11.013845	1	1
Tereschtschenkos/NN	10.097554	1	3
Terin/NN	9.222086	1	6
Terrain/NN	2.7780206	1	4221
Thema/NN	1.2508276	18	368226
Theodor/NE	2.1204438	1	8663
Theorie/NN	0.7710299	2	62728
These/NN	1.4714977	2	32664
Thomas/NE	-0.07851823	1	80596
Thoms/NE	6.7285357	1	84
Thor/NE	3.996675	1	1305
Thüringen/NE	1.3337353	1	18220
Tibeter/NN	3.4869256	1	2056
Tier/NN	0.01009339	2	134683
Tierrecht/NN	3.8424761	1	1417
Tim/NE	2.1343725	1	8929
Tirade/NN	5.0638537	1	418
Titel/NN	-0.5251697	1	133283
Tod/NN	-0.76280725	1	145539
Todesurteil/NN	2.90323	1	3788
Ton/NN	0.6200611	1	37216
Tonfall/NN	3.613148	1	1832
Topalow/NN	7.3995543	1	41
Torversuche/NN	9.79745	1	4
Tourist/NN	1.447186	1	16106
Tournament/NN	5.483424	1	278
Trainingsspiels/NN	8.873779	1	10
Transfer/NN	2.5974395	2	10156
Treffen/NN	0.5788031	1	37990
Treibhauseffekt/NN	3.4426932	1	2242
Treppe/NN	1.7107203	1	12151
Trinken/NN	2.158966	1	8097
Trio/NN	2.8912141	1	3811
Trocknem/NN	11.013845	1	1
Troja-Ausstellung/NN	9.482368	1	5
Trost/NN	2.106859	1	8717
Trotz/NN	2.8419983	1	3980
Trubel/NN	3.7596672	1	1580
Truppe/NN	0.7268696	1	31733
Turnier/NN	1.7156197	1	12179
Tusek/NE	9.915233	1	3
Type/NN	1.7762908	1	11380
Tyson/NE	4.4281907	1	918
Türkenproblem/NN	8.816621	1	10
USA/NE	0.72462535	6	195392
Ufer/NN	1.6388062	1	13008
Umgang/NN	1.0637084	3	66354
Umgangsform/NN	3.729796	1	1617
Umso/NN	3.1413422	1	5047
Unehrerbietigkeit/NN	9.085954	1	7
Ungleichgewicht/NN	3.3311322	1	2417
Union/NN	-0.17233874	1	79331
Universität/NN	-1.1285934	1	203944
Unparteiische/NN	4.453168	1	777
Unterbrechung/NN	2.130482	1	7944
Unterhaltung/NN	2.1270902	2	16625
Unternehmen/NN	-1.3620675	1	260447
Unternehmung/NN	2.2848322	1	6818
Unzeit/NN	5.2708416	1	351
Urban/NE	2.935467	1	3769
Ursache/NN	0.021761816	1	68805
Urvermögen/NN	11.013845	1	1
Utopie/NN	2.0382464	1	9232
Uttar/NE	6.509877	1	96
VC/NN	5.384876	1	298
VFA/NE	5.0796123	1	431
Vampir/NN	2.338004	1	6786
Vehikel/NN	3.7787664	1	1487
Vehring/NN	7.498575	1	40
Venus-Mars-Konjunktion/NN	10.60838	1	2
Verabscheuung/NN	7.7605677	1	27
Verabschiedung/NN	2.8450751	2	7716
Verantwortung/NN	-0.16458105	1	78338
Verbleib/NN	2.6754794	1	4427
Verdacht/NN	0.9982348	1	24282
Verengung/NN	3.595514	1	1808
Verfassungsdebatte/NN	5.9777045	1	172
Verfechter/NN	3.1096487	1	2912
Verfolgung/NN	0.666361	1	33279
Verfolgungsmanövern/NN	11.301527	1	1
Vergangenheit/NN	0.0058873408	1	66060
Vergeltung/NN	3.0201406	1	3346
Verhandlung/NN	0.8452757	2	56648
Verhältnis/NN	-0.58795637	1	116992
Verkehrsexperte/NN	5.354363	1	350
Verknüpfung/NN	2.4473736	2	11447
Verlauf/NN	1.9438736	4	38312
Verleger/NN	2.2988875	1	6742
Verletzung/NN	0.44423145	1	42105
Verliebte/NN	4.4715533	1	797
Vernunft/NN	1.2585964	1	19131
Verrottung/NN	7.1761866	3	155
Versachlichung/NN	5.3884745	2	592
Versammlung/NN	1.1611377	1	20796
Verschiebung/NN	2.2171278	1	7230
Verschmelzungsfantasien/NN	11.483849	1	1
Verstand/NN	1.3857816	1	16830
Verständlicherweise/NN	8.2491	1	21
Verteidigungsversuch/NN	8.802827	1	11
Vertreter/NN	-0.21865866	1	81207
Verträge/NN	7.8568444	1	26
Verweis/NN	1.8530363	1	10469
Verwenden/NN	4.25517	1	973
Verwendung/NN	0.2820458	1	49834
Verwirrspiel/NN	4.99586	1	478
Vesna/NE	6.1765714	1	148
Vgl/NN	1.9699725	1	24217
Vielleicht/ADJ	1.2567353	2	66160
Vielzahl/NN	0.70944434	1	31406
Vierbeiner/NN	3.6219676	1	1795
Volle/NN	4.355353	2	1786
Vorfall/NN	2.3668964	2	12697
Vorfeld/NN	2.890628	5	18326
Vorgehen/NN	1.0481399	1	23793
Vorläufen/NN	7.1770844	1	51
Vorschlag/NN	0.54899496	2	79568
Vorschulserie/NN	8.314163	1	16
Vorstand/NN	0.3512499	1	47263
Vorstellung/NN	0.4549527	2	84589
Vorstoß/NN	2.5497363	1	5271
Vortag/NN	2.7459788	1	4341
Vorwindchen/NN	11.013845	1	1
Vorwurf/NN	1.4419783	2	32175
Vorwärts-Platzsprecher/NN	11.483849	1	1
Vorwärtsstreben/NN	8.61595	1	12
Vorzug/NN	2.072316	1	8415
Vulkan/NN	2.5373957	1	5407
Völkchen/NN	5.0905924	1	423
WAZ/NE	3.9603672	1	1502
Wachau/NN	4.8476396	1	535
Wachkomapatientin/NN	8.966152	1	8
Waehrend/ADJ	6.0722027	1	272
Waffe/NN	0.31407002	1	49012
Wahl-kampfzeiten/NN	11.013845	1	1
Wahljahr/NN	4.5510106	1	734
Wahlkampagne/NN	4.687248	1	616
Wahlkampf/NN	4.083228	13	15021
Wahrheit/NN	-0.11285534	1	76676
Wahrheitsgehalt/NN	3.9627473	1	1260
Waldeyer/NE	7.300273	1	46
Wange/NN	2.7206707	1	4562
Wayne/NE	3.6642122	1	1789
Weibchen/NN	2.266334	1	7295
Weimar/NE	1.8189737	1	11708
Wein/NN	1.5372728	3	44110
Weise/NN	0.5832471	5	183719
Weiße/NN	1.9857612	1	8929
Weißglut/NN	5.532165	1	286
Welt/NN	-1.773469	1	398975
Weltkrieg/NN	0.35663563	1	46758
Wende-Debatten/NN	11.147376	1	1
Wenns/ADJ	5.9998817	2	565
Wenyr/NE	7.8729305	1	27
Werner-Aßmann-Halle/NN	8.448895	1	14
Werner/NE	0.73083	1	35610
Wernicke/NE	6.370055	2	257
Wesen/NN	0.2764868	1	50012
Wettbewerb/NN	0.16378972	1	57233
Wettbewerbsklima/NN	10.385237	1	2
Wetter/NN	0.9131473	1	27982
Wettervorhersage/NN	4.585942	1	740
Wettkampf/NN	2.2437553	1	7247
Wettlauf/NN	3.3099349	1	2496
Wettstreit/NN	3.6002514	1	1829
