_id	warm.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex.y	warm.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex.y	warm.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex.y	warm.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex.y	warm.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex.y	warm.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex.x	warm.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex.y	warm.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex.x	warm.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex.y	warm.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex.x	warm.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex.y	warm.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex.x	warm.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex.y	warm.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex.x	warm.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex.y	warm.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex.x	warm.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex.y	warm.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex.x	warm.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex.y
Märzsonne/NN	-54.601239371793866	-16.391722469131118	58.858220980342004	-14.381422477281742	-4.6478558893221145	-14.16482308205494	-54.601239371793866	-16.391722469131118	58.858220980342004	-14.381422477281742	-4.6478558893221145	-14.16482308205494	-51.71813147907936	21.79954227902651	63.47195487276006	-0.3632197088503538	-0.9138423178189614	11.686457744172587	-58.701321446469784	-6.514655844617904	-52.34079153949735	-30.80877028489705	0.48452872810391473	-0.20300684503536023	-58.701321446469784	-6.514655844617904	-52.34079153949735	-30.80877028489705	0.48452872810391473	-0.20300684503536023	-59.88618808644676	21.30929190046555	51.41368386632096	-43.75168902864062	1.894914371697393	17.588902797617045	-21.486041068942658	-49.74188382308385	-51.42098192723359	-17.40189576923043	-7.9569551944779295	-0.14988594325733962	-21.486041068942658	-49.74188382308385	-51.42098192723359	-17.40189576923043	-7.9569551944779295	-0.14988594325733962	25.37795107074918	49.87618846938721	25.284193116211018	-46.057835881268325	-14.04192609123025	5.728066252525349	-43.136882196926585	-37.4196640046832	-8.408724104051728	-56.419384448765086	1.8317827555532245	4.904001343035888	-43.136882196926585	-37.4196640046832	-8.408724104051728	-56.419384448765086	1.8317827555532245	4.904001343035888	52.11978608325	2.1442898276385756	-5.789937300978822	59.72417518133834	-13.704344663509545	-10.238001406316124	-3.9270725970526073	62.34237183996986	-7.069737753715755	79.56949468070937	-18.720829965205574	-9.942155735793774	-3.9270725970526073	62.34237183996986	-7.069737753715755	79.56949468070937	-18.720829965205574	-9.942155735793774	3.4452917845480906	61.759133082559025	-72.6829294889241	1.7504516437024278	4.68865854989619	11.61592019920737	-31.642766021688253	59.34469510817435	12.160030219655939	76.59489049838602	-15.361218516936729	1.2761086789140794	-31.642766021688253	59.34469510817435	12.160030219655939	76.59489049838602	-15.361218516936729	1.2761086789140794	-59.5248097345255	22.923926244223903	-39.04286628056061	45.97723578068315	7.2631804354041964	-15.077767379748586
liebevoll/ADJ	1.2363796398228988	-11.251890722277901	-22.473464198496895	-6.587084543659038	17.763972064474185	-25.034025365150164	1.2363796398228988	-11.251890722277901	-22.473464198496895	-6.587084543659038	17.763972064474185	-25.034025365150164	2.8315423043815615	-5.563949389656458	-6.5025784127034605	-0.4315532334855192	-4.145232207073452	0.44480119161576775	-26.791061430362962	5.668655507321567	19.84781560530547	-0.9877193891704288	-26.83480405846768	4.5676917057917725	-26.791061430362962	5.668655507321567	19.84781560530547	-0.9877193891704288	-26.83480405846768	4.5676917057917725	-11.09182428531464	-9.102300729085492	0.4873501044718399	5.455301597314824	-18.343345392789665	-3.309305593309284	13.70153401994635	-8.347514929514144	22.436225382373753	3.2493126023426493	-19.76337379512885	-4.9940256352441486	13.70153401994635	-8.347514929514144	22.436225382373753	3.2493126023426493	-19.76337379512885	-4.9940256352441486	-9.468937325833915	-5.339671475002101	-3.519339821494659	12.638598728755076	2.5686366143539745	2.903325371773524	6.403404103725025	13.978138983700402	22.031748357198275	12.159063147677958	17.170458816329937	-7.864037365802811	6.403404103725025	13.978138983700402	22.031748357198275	12.159063147677958	17.170458816329937	-7.864037365802811	-8.825889829279424	-7.88277809855041	3.5854791854442887	0.6028606543946906	-0.2565715790664587	11.876959598201765	-31.06305708874489	7.800366689178151	-3.290041640906867	-27.790350055885785	-27.88512557062753	-12.209753065534553	-31.06305708874489	7.800366689178151	-3.290041640906867	-27.790350055885785	-27.88512557062753	-12.209753065534553	-27.406601539691383	12.046318647782	-4.658185210545806	-14.051651227682532	-6.665292401237827	20.723677409816297	-7.3383003719794635	39.393153380856496	11.079461515196622	-20.80410085858623	-10.385860817241268	45.03824121551569	-7.3383003719794635	39.393153380856496	11.079461515196622	-20.80410085858623	-10.385860817241268	45.03824121551569	-6.583054009638151	18.186475723727494	0.3364308579438285	-5.357670927136613	-10.920220678229363	-18.989926050686286
Anhieb/NN	-5.428193927090276	-39.346911904166184	-18.539896951892242	-30.070078504887434	42.941207286235574	-16.777939353678402	-5.428193927090276	-39.346911904166184	-18.539896951892242	-30.070078504887434	42.941207286235574	-16.777939353678402	-14.205073113593736	-39.33330912481311	5.428762092929552	-32.915055038119235	-10.638269335714336	-25.91085661473104	-6.716282918358439	-42.06352371827636	31.696218512620412	-17.733845890621158	-43.4137622354641	-2.368578820170605	-6.716282918358439	-42.06352371827636	31.696218512620412	-17.733845890621158	-43.4137622354641	-2.368578820170605	-15.010068606974315	-39.50669376777255	-18.417977954181776	-29.99507018085689	-42.38263223335051	0.9245358740882461	29.599982281292608	-19.162535427549642	31.31543462728953	-3.975009755815569	-12.46776287961171	23.74628858657659	29.599982281292608	-19.162535427549642	31.31543462728953	-3.975009755815569	-12.46776287961171	23.74628858657659	-38.06776845097908	-2.2243928415005128	0.6470261658757762	23.39510434972392	26.464389008985393	-29.866290012767326	-16.67608206330319	36.91291855487979	30.697265780497595	8.653129243316734	28.624869523854123	-20.224903096413453	-16.67608206330319	36.91291855487979	30.697265780497595	8.653129243316734	28.624869523854123	-20.224903096413453	-29.520940261477755	-33.15230586030592	2.098581857592992	-32.587026717369916	-4.7553787148233955	30.33477141254802	-38.442850120180765	-19.944542946615055	-20.527337784798256	-46.908065352990214	-34.28337903243095	-29.38330152524898	-38.442850120180765	-19.944542946615055	-20.527337784798256	-46.908065352990214	-34.28337903243095	-29.38330152524898	-22.150884358624484	-4.347194162728199	9.23409459511925	-3.0889592571538986	-30.45930533542006	31.02993940286215	8.960193882815695	41.744313685134635	43.91471516942306	-35.80213488552031	-31.791839171916518	32.328908714994895	8.960193882815695	41.744313685134635	43.91471516942306	-35.80213488552031	-31.791839171916518	32.328908714994895	17.188800494098825	21.357014900631828	36.614059433046236	-18.239682592009483	-6.033242790392304	-40.57021376877457
meistens/ADV	-3.2855767417617585	-27.46196246314565	-18.476007666190103	-36.60872525310616	32.2379494914443	-16.836370540725024	-3.2855767417617585	-27.46196246314565	-18.476007666190103	-36.60872525310616	32.2379494914443	-16.836370540725024	-12.108524552597432	-31.05938671020116	8.485351102975445	-28.350068260088634	-11.570627464529826	-29.03774239600552	5.584981412614132	-32.08922392712299	32.63793641754911	-20.44144172962174	-50.55544690580436	-6.292078920073086	5.584981412614132	-32.08922392712299	32.63793641754911	-20.44144172962174	-50.55544690580436	-6.292078920073086	-5.933993034578412	-31.76551970991411	-15.851335169628099	-34.170335688075724	-44.07512581117357	-5.466854679470759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25.06563070621259	-29.814727180155792	-27.85310979945954	-51.008000040197075	-34.416658993930234	-33.11096586014916	-25.06563070621259	-29.814727180155792	-27.85310979945954	-51.008000040197075	-34.416658993930234	-33.11096586014916	-30.07730657199008	-11.652231387234592	12.628671554154526	-6.644349934663054	-32.23531883588937	11.144817887673021	35.95757172511074	10.232760487439155	40.2059185242085	-29.922855142682568	-36.92512183330262	27.054536810192058	35.95757172511074	10.232760487439155	40.2059185242085	-29.922855142682568	-36.92512183330262	27.054536810192058	18.702299163538065	16.514425073660504	41.05341251325847	-15.110099281047448	-17.661944991737165	-40.575546889268026
Mahlzeit/NN	37.051468184827336	26.078012387476647	-12.57299770599946	30.50652087882496	-13.901073263176654	41.66771577719132	37.051468184827336	26.078012387476647	-12.57299770599946	30.50652087882496	-13.901073263176654	41.66771577719132	29.76813801665227	9.772660016664346	-6.647981066075306	41.90712936879072	14.13465438042137	41.98283902853933	38.50469299144051	-3.743871359537109	1.508568668409868	32.26657100513363	39.71355236653104	-11.97019260839347	38.50469299144051	-3.743871359537109	1.508568668409868	32.26657100513363	39.71355236653104	-11.97019260839347	30.62216581955112	20.41177544138864	35.448085609575195	35.44741390195949	33.752929997699354	17.896147811535645	0.6055766645447072	31.591542835450824	-13.897673898953377	18.561206219435135	18.455185892511544	4.590083066018741	0.6055766645447072	31.591542835450824	-13.897673898953377	18.561206219435135	18.455185892511544	4.590083066018741	7.7176352509914254	-28.463762498814738	-36.196196456449165	-7.440966598686213	-30.672107046593947	-3.5687302837600297	28.75323998987527	14.430042610804856	-29.087406227061685	16.504845573950558	-4.7281425658678105	24.005451522690635	28.75323998987527	14.430042610804856	-29.087406227061685	16.504845573950558	-4.7281425658678105	24.005451522690635	19.46180428858695	31.021102154524897	27.37357940755906	34.27799898384419	-14.421012827199299	-33.9647994045314	21.044649205494917	-21.3624323703754	32.931001122077596	-6.8644492019975045	31.589777357883047	-7.579390113307535	21.044649205494917	-21.3624323703754	32.931001122077596	-6.8644492019975045	31.589777357883047	-7.579390113307535	36.33046523393562	-21.23910624275137	-15.299845562900911	39.14104404920818	45.422985136034114	-3.256117014742902	33.23858444255091	-25.70940992829044	-30.257179908157156	-19.49010838809148	17.96124604804894	-34.381018382187136	33.23858444255091	-25.70940992829044	-30.257179908157156	-19.49010838809148	17.96124604804894	-34.381018382187136	-2.454619628841705	-32.12024575410819	-6.0481805502072055	63.80247716907135	38.75393332390808	27.702205898534864
gemahlen/ADJ	49.435174188102096	9.853165608278392	1.7979967943254782	36.472591740515895	-29.820524727262402	41.69426722352005	49.435174188102096	9.853165608278392	1.7979967943254782	36.472591740515895	-29.820524727262402	41.69426722352005	44.383250348008865	27.58226539082113	5.673216832047825	54.83822480632691	1.5699299649787426	51.312428768769436	44.06849759274791	21.487314547852673	-12.525124629360405	44.643218698606695	49.62023687293462	0.5913351030763121	44.06849759274791	21.487314547852673	-12.525124629360405	44.643218698606695	49.62023687293462	0.5913351030763121	31.793681491232668	44.450133760218634	51.43615977774623	33.10140145570815	39.78977115688226	31.830079897097406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.25100610686386	-47.08549018098222	41.822392790044795	15.925546192111257	49.49558081140165	10.520728021276716	36.25100610686386	-47.08549018098222	41.822392790044795	15.925546192111257	49.49558081140165	10.520728021276716	63.65966876357806	-11.023005450363998	-29.722325790359896	55.06823364729247	57.86711716931589	9.856105384241463	16.310692525396355	-58.59922693330071	-48.341988839724145	-2.7012607097272534	41.720102552674575	-34.79667285504023	16.310692525396355	-58.59922693330071	-48.341988839724145	-2.7012607097272534	41.720102552674575	-34.79667285504023	-13.8954042869704	-60.06876376797481	14.19445675318554	67.86525292839215	52.10161117266637	21.089540991909846
Norden/NN	-28.508754594231913	8.880321115761255	-13.84966770508541	-0.7907201666847614	-28.173915729719003	-17.187302671566147	-28.508754594231913	8.880321115761255	-13.84966770508541	-0.7907201666847614	-28.173915729719003	-17.187302671566147	-8.998121062330982	2.9631879453509455	-15.028651218738334	13.52364588864727	23.962660596138345	23.05172268871256	-24.54119524236228	23.230960277465496	-3.2889735195642564	-19.485527372013532	19.778678705993208	2.4153908395701333	-24.54119524236228	23.230960277465496	-3.2889735195642564	-19.485527372013532	19.778678705993208	2.4153908395701333	-0.07934776221952745	0.9783562406908997	2.6142088520592464	24.28826405537771	20.755912222957672	-5.752374910103518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20.722207183292518	30.760836233259717	-5.575892180790653	-9.593817333961303	4.645624033817494	-1.4923490479016703	-20.722207183292518	30.760836233259717	-5.575892180790653	-9.593817333961303	4.645624033817494	-1.4923490479016703	-19.856993899347078	37.80823130833566	-35.14035698816175	-27.39135061347707	41.19947741299691	-30.68917748314021	-41.81916248392952	16.497111633309398	28.700709638278255	15.7681662184333	5.660935571427399	-11.703047660146273	-41.81916248392952	16.497111633309398	28.700709638278255	15.7681662184333	5.660935571427399	-11.703047660146273	-32.234480512543165	25.012453224478477	-29.73475104470272	21.784674647340772	21.804085424890907	45.664875503683405
gebacken/ADJ	44.08700146809262	20.42151944195685	-6.783230858434974	35.000741298448546	-21.39502025220892	46.34804912769202	44.08700146809262	20.42151944195685	-6.783230858434974	35.000741298448546	-21.39502025220892	46.34804912769202	36.801315359042114	17.358434356583995	-1.7113119887246466	47.92402734732763	9.51694741782842	49.37166480320211	42.763400041545616	5.528968266488699	-6.9955500990158335	36.197668265785616	47.25594933942391	-7.840009491138494	42.763400041545616	5.528968266488699	-6.9955500990158335	36.197668265785616	47.25594933942391	-7.840009491138494	34.26214429054637	29.602326194593573	41.944535398563055	32.3419296606661	40.83154082501953	24.63210401737174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.030618303576304	-29.20509280521593	37.65474846070311	1.3191920433357993	40.7042647167825	-1.7086664746988487	34.030618303576304	-29.20509280521593	37.65474846070311	1.3191920433357993	40.7042647167825	-1.7086664746988487	48.416409314787536	-20.038912626273397	-19.722698447575887	45.023404936418906	52.2079497415382	-1.0291043724691473	32.04922910598411	-42.01809298284943	-39.08450031305792	-14.688417748564786	27.4460361370354	-37.29232833864012	32.04922910598411	-42.01809298284943	-39.08450031305792	-14.688417748564786	27.4460361370354	-37.29232833864012	-5.03793529910137	-43.74864917477163	1.176659967442887	65.7714568335603	45.21515445609696	27.91125868323724
schützend/ADJ	5.092930543894028	19.043030095911067	13.142007874075325	9.004616701511221	-6.275582984156841	22.306901910146355	5.092930543894028	19.043030095911067	13.142007874075325	9.004616701511221	-6.275582984156841	22.306901910146355	7.093629235160862	33.351225955067775	19.62351899331225	26.615167970942757	-35.85312112244434	23.186218914111443	0.31444135591704026	0.795780006990859	-12.972357925745547	11.41677735996782	10.784962545872599	43.53201423640221	0.31444135591704026	0.795780006990859	-12.972357925745547	11.41677735996782	10.784962545872599	43.53201423640221	-6.509515820413462	31.055771475791214	39.19536417421473	2.8157601261138523	-3.4683830956231114	49.07323759615754	-13.027373945992593	2.431741371589879	-7.6673994362987	-4.964480599132446	1.0781544913765564	-35.15805536313461	-13.027373945992593	2.431741371589879	-7.6673994362987	-4.964480599132446	1.0781544913765564	-35.15805536313461	18.61828748805382	9.142697563621907	-13.201562587076483	-14.352856018706616	-18.0645503398468	32.01728876636648	5.640001044526491	-12.67994275839675	-15.233814143858194	-0.4866665849064584	-22.94216067996134	20.85829580337671	5.640001044526491	-12.67994275839675	-15.233814143858194	-0.4866665849064584	-22.94216067996134	20.85829580337671	-14.181375665632476	23.7490531697748	18.93013837941838	1.0485690738072198	-33.80170819857562	-4.83545928345198	3.656618227379979	12.051759366285362	0.2121144642456695	14.813769890461371	-14.769802625948806	28.781494137712833	3.656618227379979	12.051759366285362	0.2121144642456695	14.813769890461371	-14.769802625948806	28.781494137712833	19.99451584076735	31.712215332121062	-35.992924164043025	20.15039351603251	19.171431222563292	47.81340806623452	-25.512083260328687	-12.296061033305971	-12.38795409812809	23.45469827899652	17.85937255686462	28.784144856899587	-25.512083260328687	-12.296061033305971	-12.38795409812809	23.45469827899652	17.85937255686462	28.784144856899587	-43.90805880749275	-0.9325287084662993	14.83865302016184	37.53649064446405	48.142911019482156	-27.52284389919144
wiegend/ADJ	-7.331337138112819	13.526128991127651	-31.72489203465239	-24.329220295411673	5.472650947097354	-28.602409753627768	-7.331337138112819	13.526128991127651	-31.72489203465239	-24.329220295411673	5.472650947097354	-28.602409753627768	-14.48850058262675	28.39662866147556	-23.482198876169882	-22.91202936746849	-41.445324683947426	-10.536070972929073	-12.13315978222863	-2.956162067640303	37.703940657938425	2.782846032651546	-15.942974586271042	-41.093292717126246	-12.13315978222863	-2.956162067640303	37.703940657938425	2.782846032651546	-15.942974586271042	-41.093292717126246	-21.221842779596148	26.81250198108863	-36.67533670381481	-12.645799631492018	1.822425445963016	-19.960235448665554	0.4862570687872554	-6.957145105451478	-9.810903403497507	-3.608930270123859	1.2805916873246093	-4.892814229596576	0.4862570687872554	-6.957145105451478	-9.810903403497507	-3.608930270123859	1.2805916873246093	-4.892814229596576	4.429136495564196	17.217636855081615	7.744918275350539	20.016527848293173	6.656067198003255	32.118862005027225	-17.150305894284624	-1.1665452328385426	-17.127076858735474	1.2414597917087637	-17.79595722594127	6.917898896612521	-17.150305894284624	-1.1665452328385426	-17.127076858735474	1.2414597917087637	-17.79595722594127	6.917898896612521	-20.76104902605425	6.331536552453076	-18.532863729167286	-5.400958282703541	20.863662889575753	6.048294683363822	-43.544091233551114	7.664638345679659	-9.7218798852334	-47.925998234930496	-18.88502258339483	-26.04523510455296	-43.544091233551114	7.664638345679659	-9.7218798852334	-47.925998234930496	-18.88502258339483	-26.04523510455296	5.592345630610732	11.221000440353839	28.72392472730679	6.697889202128913	-32.91127055921184	0.4759558303592771	-0.9825653058890959	37.72192821796878	19.822932858041977	-47.847589877614254	-49.844143749440676	7.9350015412402675	-0.9825653058890959	37.72192821796878	19.822932858041977	-47.847589877614254	-49.844143749440676	7.9350015412402675	-11.822738954320231	33.292515003504654	3.1970870297550134	-30.092422944697297	-29.397338041210983	1.3817700137253746
Herz/NN	-2.8855132789847904	13.802755926273875	-5.199554320302777	-22.412592812038998	-11.203454335126033	23.58672168150691	-2.8855132789847904	13.802755926273875	-5.199554320302777	-22.412592812038998	-11.203454335126033	23.58672168150691	-28.641410428959556	-3.4341287044602944	-4.354951075102281	-17.954241009646044	-36.022455457267874	-27.455251729222727	-7.7246949183672715	-4.925789222973888	18.339944010093074	-29.853891790819993	9.932695290361194	33.11182070968747	-7.7246949183672715	-4.925789222973888	18.339944010093074	-29.853891790819993	9.932695290361194	33.11182070968747	-39.66146277670878	-12.953538107947432	-11.603649121701553	-14.295680931883144	-21.017930209298452	-16.718572242074348	-9.044525586037635	-6.461073086105763	20.72275407411975	-9.019774719385552	-3.9646893108333305	-26.629638142041717	-9.044525586037635	-6.461073086105763	20.72275407411975	-9.019774719385552	-3.9646893108333305	-26.629638142041717	-3.335783266883229	14.84118141804939	7.411997012861402	5.69513570410884	11.752163651340634	6.411795640578729	-15.808575964374462	14.395272667853853	25.44718415164692	-2.315134465269707	13.80749207188859	-11.854943246411008	-15.808575964374462	14.395272667853853	25.44718415164692	-2.315134465269707	13.80749207188859	-11.854943246411008	-26.062390483958378	19.678624468375048	7.461173888086329	-18.3842536918055	5.320238734649677	13.177793553917985	-6.401161729588155	-10.101518537150042	-31.592382034799588	-13.015376520409736	-28.49288384167213	27.807880401825976	-6.401161729588155	-10.101518537150042	-31.592382034799588	-13.015376520409736	-28.49288384167213	27.807880401825976	-51.70202094299127	-28.237496690338837	6.227029666963241	-52.91555430123509	-2.8543956088630273	43.72572076027833	12.10496695169345	21.855111941077016	37.82499801788416	-11.097603872206461	9.630910273155907	34.975395919587775	12.10496695169345	21.855111941077016	37.82499801788416	-11.097603872206461	9.630910273155907	34.975395919587775	6.194579098553588	45.62098627927485	17.977828321070398	-18.543714696664434	-20.900092854009376	-21.808087888983678
