_id	heiss.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex.y	heiss.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex.y	heiss.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex.x	heiss.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex.y	heiss.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex.x	heiss.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex.y	heiss.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex.x	heiss.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex.y
heiß/ADJ/DEWAC-1-034050/195	-1.831652404373018	40.39164662787398	-33.42158491442634	0.2436880262308781	-8.111409786075546	20.567817741455833	15.261808632911963	11.445820585170676	8.332301108797646	-20.875471083301097	4.541699749048665	-18.85692129246496	-12.631965625584998	16.612633496030472	-11.690439518057657	-8.602053365641266	-4.520730596679071	-5.379713578654144	-41.39245802968875	-13.270162822756884	0.4652364023583093	-33.024522552501786	3.8660975359177763	15.907848149581765	28.475679967811498	-14.052966819044961	15.367722952599756	-38.88194021314298	-33.562041268380305	-3.1621055648531566	15.547154632254996	-1.8241983795726018	9.172081260742912	7.433390413062042	17.799430645454475	-5.315983445198724	9.535129816042328	31.66417849411651	27.97972852758554	-2.284938883905392	-20.856730413838143	-9.882267330723804	-18.506188762752558	-12.113574027417478	-16.18110648448015	-7.67552696908052	-12.270895573322328	1.2972570514720365	-0.21250225715688104	17.17047381221138	-16.022458714796006	7.505690016009074	-0.897535521039989	3.5712118819785315	35.0443360444291	6.037241435271826	31.43545792087527	-19.810423511157122	0.29721053445570705	-1.1160437409032737	-20.115351840601342	-14.37433881892529	11.683598641103448	-44.048139827800185	-5.083226295015675	-33.75457626956656	-25.982429201481057	-10.537693260634285	3.6033057810549805	-16.381162762265646	0.6239442205145451	-10.815090488860601	-9.205086891380512	-40.384008959481676	-32.51444501681407	22.85906875043565	24.059834697491123	-0.42151571965720525	19.479734485888144	13.804652297818814	-29.453574722926557	12.263664016189795	-27.40066986761571	1.088284231059854	-23.009852246991247	8.322336763842413	11.224488541408974	-18.448289938765384	-11.952140730584565	6.113090115226419	35.954687734284335	27.147511495715168	31.65891355852924	28.079375037466594	25.002063940887687	-23.442364342012503	28.895345653504457	-0.595981931038382	-10.742018824392943	24.092755361051434	17.281686941844878	18.898675783024704	8.062726646225217	-2.8099447985513035	-5.876283191863233	-16.734203630933983	-13.1350734033283	4.24677633620838
heiß/ADJ/DEWAC-2-092851/56	-10.264629548268838	15.38563216575071	-14.348104951960421	27.096632771201083	-41.21968707031237	-1.1429619013585837	6.625222067230385	29.02052369645469	-8.536094502383751	-36.357030409999645	-30.646352848950926	-25.32397544438523	-9.233547239663023	1.057768543288206	-7.443946255945748	-41.37688482548646	11.497544191519962	38.05871564684098	-20.614484425359326	-13.46095412829277	-18.69164566165296	-24.859436556378398	30.317188436369026	23.5655058931996	22.699970526634864	-8.29420559903765	-3.8052345022967473	-9.236548310692635	2.731553744730534	-1.3350728358047128	28.53154504960542	0.7477772327944328	28.229929493790433	26.883314771555614	-30.480516118460336	-10.91965132507973	-17.499124200462063	12.668280861461836	12.930350900504756	-29.066424415367674	18.15411195702249	-30.147666627835697	-1.097152496972279	-22.168872199760433	-8.829047037403674	-32.023593590295945	-18.790738218208737	-27.83768453251019	-11.892279882982875	0.264701236932143	-2.072668388825081	-22.98175722168232	5.531247195713216	-11.942644135264114	13.109715148759362	6.8816145368219415	30.573043552329544	13.34974948664666	23.021379705251547	-20.59628566165678	-11.813009252491861	-9.68359369866146	12.171906506996432	-20.17478045282835	8.316254032355364	-39.91935598849456	-17.76201612399404	-5.66022825132322	6.234584110227043	-13.537805260869828	-0.8489239037581436	4.809430516510279	-17.897135711401447	-20.837937852632507	-13.81058802757919	22.892881954633754	7.757373531595436	-38.615085466747615	16.662423293568157	15.314239488838039	-22.44978007273452	15.182025538905885	-22.584328924262042	10.529427066658371	-10.170970499025533	-11.879938176458595	9.593754478167515	15.34015037732579	13.002183153248115	16.930009877674713	4.233142367800237	22.2260386998655	28.200429688388127	10.454778147098855	18.793397711290247	-33.888566355389464	25.506983705212345	-22.601782750453282	21.345396455388144	26.19438173184375	23.89833303465984	-19.711671010247148	-0.09819986175181675	-19.108939366341048	-11.612097398566423	-3.7514659661285643	-8.610692450252046	-5.198731034292808
heiß/ADJ/DEWAC-10-073744/700	-2.619577704243446	40.121006883935706	-34.669662656499504	2.2641797434486453	-20.46285710868271	9.923221294337855	24.7403312535922	33.588427037509575	32.64643930648705	-9.02046227306601	-9.948845042722061	-11.313808525740804	-22.972898940020162	11.449515294474887	-17.00282261210749	-29.527746475651366	6.50643970270531	6.360268913934341	-39.23231156113561	-13.500600174528211	-2.657301064911622	-29.90973846972448	25.4321828519168	7.5194383195209475	36.84735960211464	-3.1405661475127555	9.860128308935282	-44.525686716329616	-35.83412790794899	7.944399043213317	26.63770355281154	18.86756222949126	29.81329668936339	-14.979447757185003	34.754778798098876	-7.375023880723277	8.796778993749514	32.58703677907373	29.03042148450801	-4.537269369437445	10.423570041605654	7.7927638496778995	8.086544671402901	-31.524951460946085	24.960815139435333	-6.730991235993937	-12.65218212203373	-38.155764005343066	-3.4227141585055536	23.174476752514952	-6.823078264512255	-26.35250762173681	-15.978677967478514	6.301243624679177	32.85493953531394	5.224054592339575	20.70174642691583	19.282014978266268	20.228763829577293	2.5731763420928147	-33.031163399162565	-11.775768754683924	-3.331910670634036	-39.39120655161933	-15.490967300237921	-28.881274639464593	13.771289105681213	-32.56895391429034	-32.007145607442396	5.263377052600164	-5.24506048130924	-31.35174490128229	-9.95957454972085	-40.62981046986665	-32.22793203609563	25.412924662357025	24.155885605195735	-24.188155702189515	41.784045673203	8.483196721972487	2.4643399216815327	31.86139151284223	-5.191722906132559	-7.939423470687091	-38.57146304377967	1.8265176534702168	34.14894166302578	-10.002815846638747	-27.291286211833345	5.644061396578925	35.448838460307726	26.15830035321297	32.18307776710311	23.68323609271225	3.2178018735164207	-28.813021322885138	34.44020947238439	-2.432501589019021	-12.686260029322794	38.536575482112426	33.03702594119785	23.600273600960847	19.57819914831655	-17.94831547580186	4.831664520906299	-37.16815536793071	-20.25966513586066	24.268673353959272
heiß/ADJ/DEWAC-10-086111/689	9.442585369148818	-31.123030940639907	14.236698500290299	-31.374438368129603	36.249362605949436	-6.429556996703538	-5.392642570972655	-41.11013538992364	-8.2821687866424	41.38718208601882	22.846125658966066	29.94936566431183	21.424336441262803	-37.32429111987734	32.055346010138905	28.70559607686641	1.8486562270275606	9.742095857828357	31.511345019003972	12.69066182847082	23.493199060054668	32.25939818550795	-26.806955866713544	-17.295254703386785	-40.514766914274375	7.5422493348639685	1.1816125532128097	39.19080589708722	-21.427242160372334	-21.536887989527987	18.418427047738664	27.422455115699574	22.512811112299318	-12.43843828662768	31.513443896088685	-13.750723516249757	15.07904206429237	-26.348452757180908	-16.888641655051643	36.81486106821034	-1.9245968199892856	29.086663092597938	-5.76610549592863	30.470982922405174	2.297536322718332	32.14898001020227	21.491262485033925	25.24644986332344	-16.977761111424662	-23.19119990421573	22.61543730539517	33.62671553408139	21.4451133868374	-13.806150759169704	-34.19430619706192	-16.061394358691263	-33.00261568248395	-10.932457810933878	-26.442970405906234	19.15696464912645	34.20852503690902	-11.293358375775691	17.1188344114156	30.848319268502653	9.257052892401674	-28.819433782535413	6.471029567214073	48.81949507337079	31.096737209683468	25.394116268454766	17.184580264317685	-12.018822661778223	14.710788382277578	29.934491649957224	25.262604174294133	-28.653989514526156	3.5830419432061325	41.25497511884304	-26.668519630275135	-29.58127692196765	40.02425264401385	15.668251888582384	37.871000971154686	-9.876954390961524	-18.197866837091002	2.4808005181347	12.538437983232994	12.471567314056335	9.2125690281349	16.00284216537006	-27.254664617363353	-24.218173129748262	-30.010320289469874	-20.561484847465877	-11.844561374049185	37.92225637317791	-33.62584387131413	1.452363070121981	8.572881486490402	-28.961828492502754	-18.87579985369611	14.176601482363576	12.376559607122925	-13.870172830382847	12.875816458446334	-30.010329991590034	-30.29431051412306	18.236521490625577
heiß/ADJ/DEWAC-3-084331/3176	11.870760194139686	-38.88960828780212	23.660506997301106	-26.62929709160295	38.44630101611612	12.670236159181592	-16.872477530677187	-27.036504552112707	-1.5179122205327586	29.477145230705773	7.8343887031022215	-18.31096349724277	12.42560146947322	-27.421105610479756	-0.6040122291817043	24.697478472597243	-8.793524852373292	-5.111347593706604	36.401287950544415	9.971566332386331	31.494201354951343	17.91146385815342	-28.88780864824927	-32.40997711860948	-4.284901480029727	-15.609258107625571	13.910971163373224	-40.20343950304763	-32.40945518859495	-2.4632166647116622	1.0373090532239604	-3.437453910617978	20.580046326595518	-12.723152168269076	20.879619505417907	-24.19247313376169	-2.823581690348938	-33.00291919007209	-6.824277607254783	16.05635817418088	-21.708836652734227	31.29317354731263	-6.118036240932646	38.554006367190816	13.53896127352337	16.7300745283967	20.17063491695399	19.544546540600965	-24.312901816705985	-28.707628786902696	16.44626278735962	8.613419589642671	32.543038980657236	0.3052747572161806	-40.90591775166815	-10.632216701356926	-22.709455365051348	-2.9812070864946296	-44.37066848693581	4.839984547685682	15.841187945631058	8.611354227474317	5.051384227236339	-38.350804686879194	-6.349197410691631	-27.937554563894757	14.15912072057891	23.779801588405945	-15.003187357291964	1.2872624999139606	2.3740965314394855	-14.98698493705693	21.890682049574615	43.399576143413064	12.536751478655757	-42.593191578207964	1.4871100527334762	29.918682273061215	-19.970435154124026	-11.938787201451008	1.3984450725077113	10.115643900993502	7.69702983998683	-11.778619201901812	27.953059128062435	-3.035340169444955	-20.857656223874432	-7.801363645023107	-2.4346390564631735	-10.078320864303336	-30.818389926173793	-32.26309374656259	-23.616518321067492	-15.06634143410909	-20.8030223556702	26.26281929269138	-18.055144528845386	6.393450340501558	-6.943847996294077	22.993534151802052	16.438272581179284	21.24718786582054	-2.7666066957792412	-5.693962072092382	11.263722700168579	-13.852982119417616	-22.36325535403044	15.036519282775982
heiß/ADJ/DEWAC-3-017687/25	-7.575242050329349	-11.558995193930315	15.45324916824641	6.778029307123205	-4.2800660283095615	-18.277348888708868	-4.656605799436029	15.209436661478264	-16.846467176790167	-11.628884841724709	-14.52511901964965	-8.575741348906742	1.8259596190383578	17.567642605644636	4.678424503171447	-14.50367006963712	-12.256545603431507	25.415600291269037	3.7199276348429184	13.641622387929296	-4.228396448737907	16.440233072735204	-1.185830506161383	6.083563060519338	8.043624872268433	16.941428318994344	0.4397883825461115	6.180476068953268	-14.539567014085922	-15.26613721765414	-7.20084550821494	9.737392817590624	-6.416421262689449	5.907111713514752	29.92658810385974	-24.459594455546597	-3.1546102494968964	-4.218425583512745	-16.259523289478913	3.793320644011595	-5.7375446428263475	-2.6702853778307114	-1.4713142757201998	4.0340114863435055	-3.844983543142754	1.240003605560404	-5.057040184271225	3.1738429539880935	-11.27373483274527	-10.944205810344167	-1.3615374377293716	1.3280083023127076	-7.080700441625552	-0.21965598816920395	-3.3703257530397237	-8.780198131291396	-17.51715238664415	6.629287818972982	-4.541008260862519	11.427898135192866	10.222640276453063	2.968713263505736	9.058355100315124	13.468259066928528	-6.928874779183707	-31.12923730564126	8.017897552942179	5.390961729423889	-18.56588152546329	14.31112073172948	-11.852980019199578	-35.78541723934489	8.013130911728885	3.8279010056809577	10.136745377997016	4.685223070569695	-6.8305870936562565	-11.48182494906799	-6.283567943433434	12.224697851665876	-9.898829396006093	6.04565113461684	-7.502515938615368	3.0925857040844793	3.6608304732767354	9.239388948199077	6.188371602176733	-12.22974299031672	-4.7952357457811905	20.507811720750286	0.9870027755322588	-12.10835284180225	-3.4746146027727947	-9.308686117119933	4.58184940101824	-2.2685231363652756	2.3010876939887344	7.465164688548395	-14.027166592722407	6.685276142533349	16.10469769936931	8.15291411361443	5.491876882224271	14.072587499019482	1.3394041819751739	6.14742885997556	-6.764345026430843	0.7659875464834709
heiß/ADJ/DEWAC-9-035580/6	-18.00088529972944	7.428350462910284	2.1446792984296454	28.336859709880258	-30.433080367355736	-15.325695528377377	0.5154133536660734	18.573091004999192	-21.201212958941067	-17.227602244070816	-23.918267062705723	-5.148555290004848	2.290205474623106	26.305055261341646	5.706140888973619	-22.86505703679191	-9.898756410360654	35.822008905786426	-10.525696096364038	11.453847199816874	-18.875583685248436	4.4374153385357245	16.82649930685018	30.133166278237887	37.298143726962586	7.673585350350103	3.7095792096957134	1.273054895600736	7.597232483011757	28.433871372558624	28.518957109078002	-6.814353257362167	19.347929522920122	22.964270272378897	-19.402040569830795	-3.6061103468578795	-22.144096308682506	5.615033055481566	-11.214117340499989	-18.4374313353827	23.695116899141194	-16.31972227495311	4.068270024827426	-9.496839069166024	9.427145118690262	-21.008071877370877	-6.036703529619097	-23.904981433634198	13.534573961281316	10.840268090861372	-9.971460178438038	-14.845264412232249	-13.595656209579575	-22.73700630040112	12.114308413535879	-10.808370212116818	12.336880779316141	-7.716816411597187	39.31059047253154	-2.537991506204585	-37.53593657029556	-6.813539064083136	3.3604203701711	1.6502887762622787	2.8051160499913594	-18.61550653571427	-24.319665078618726	-15.085477160844228	8.798184662906504	-22.408132309408153	14.68124758411924	10.67981781728697	1.4691291190123394	-17.875911017650093	4.537914409008426	26.99732673294706	-6.238957432158626	-32.82458533888258	-1.5336742021611969	21.196273264049843	-16.40669031755047	-2.376217947342767	-35.955595429220885	-13.88361834003658	-44.29570792719145	-4.968369619400074	35.74636055690867	-17.538801546059414	-26.349791672285228	20.441196577645307	12.397011812264326	-3.473347359380195	12.126602323215568	-9.909057122329832	21.439113891938018	-11.13324637647057	35.60510048451013	-12.074121620121891	-1.240971813893787	32.73715983196713	25.49154654683987	-13.019141924231132	36.914873448221265	-0.7850096727014941	-29.33251149265876	0.8070466102599961	28.90695659693371	14.333201330300788
heiß/ADJ/DEWAC-5-034627/316	-4.616606125136926	-7.547393033504248	10.424418133621634	4.254153039671549	0.31080376871688065	-14.432348805182247	-6.99091987215972	1.8860272032801815	1.1312362903183453	11.05918957354111	9.015615827877857	4.048556746860627	5.874937574668646	-0.491239593995522	5.376433893414452	5.417351511019032	-19.26188419892336	3.791697365586599	3.729654846346239	8.77067372024947	-1.0649495341045407	12.478009329203712	-7.679896812245148	7.5546518340778785	0.5459858672360935	5.440615316990424	15.373207884488743	-17.291998142435204	-5.007449821354667	5.987294388599556	5.257711913278047	-1.2895297440479683	4.18600183443375	-9.714649517597653	4.573415945402	-15.142386709415712	-4.404701164611099	-0.8119593367782313	-14.150819850890638	1.9732733595605607	-6.162751036878298	-4.572116376076781	-3.2841611495832934	1.042838220555924	-7.117275166636666	9.856563684969093	-4.2790245369081195	13.512265086428087	-10.565375895669055	-5.764399349601059	1.2394486619120562	3.761704312758028	5.867569602382618	13.225856035666135	-0.11499107910670199	-8.516156616866875	-14.330737854826967	5.554852017167756	-2.7651312428293267	8.449279049598129	5.321262152634632	3.352529235643362	7.0498017084508815	9.159940354248882	-8.88842782755573	-14.575653308504354	11.601984116463841	0.5641316064562378	-16.71100585793682	7.580386322299839	2.4083075437850283	-24.247418054736215	2.4405422057769286	0.969274737854247	6.2387282606821115	0.7333033952400272	-3.9000715689282206	-4.374056097485979	-4.336172036310056	8.587374265253576	-0.5368253095330493	-3.709428488247672	8.541244257989609	-6.503876493538915	5.8269583305251205	3.444681743963361	-0.2617589016270436	-7.8648788327730825	-3.7443637198354796	-4.709231819657529	-1.3797179560671093	-7.693495433367164	-5.06961141115501	-4.229127301066348	0.1621110156206384	5.726681648849308	-1.1605005288711998	9.486871068936926	-11.40405582961911	1.4462239134272392	27.927690756014872	-1.9083878242798022	0.20004934885701448	14.42754799006178	-3.961805652417831	7.564482324354907	3.4921138491155275	-0.08285990311173022
heiß/ADJ/DEWAC-2-066908/213	-5.7373449238951375	23.74042046632449	-15.310013927963459	28.843190097999123	-36.657674171016474	-0.827636279143542	25.195701041986116	16.747157088916637	-11.272654056170715	-39.50027669559008	-35.369407537440836	-21.830626145525834	-6.574403203509786	1.0281122607825741	-9.165300733426047	-43.94804096476389	19.68325122284024	-14.855961261100754	-6.9664953336532225	-15.309107685033112	-19.793413690676392	-19.290251596075244	14.72490658321835	9.267798729495617	32.83010421645576	11.39696606981707	2.4115335230073107	-11.55016451140808	1.8468529114416736	10.314002751217556	31.53304413585382	-5.596408573657762	28.999714418163034	14.903697666208805	-18.448235315657456	-10.457379477277916	-8.842155622562315	23.90991324221537	14.190620374241085	-32.309050603206146	21.525990770709196	-27.914491821182505	-7.965069074874599	-23.471161181121957	-5.895760416010767	-34.24525139038658	-18.23955946485539	-33.31234018701832	-10.482620846037143	-0.7331927259653617	-10.02754781615491	12.58253782333265	8.035132462368873	-12.064433360531455	2.11873399842889	12.388208886082856	21.45847514616656	10.498886050814082	18.31398939308534	-9.477040422458696	-16.555693801349097	0.32965827508961526	9.09370653041175	-12.827387593664932	11.628264160237492	12.993720149071857	-15.089040959103249	-11.853339486289444	-3.236272156769986	-16.177999604542805	-11.17705826891365	1.1948237858190618	-11.68568466223631	-15.024600944807576	-12.170929148932757	7.639582117865151	10.129758816418882	-12.131754500381504	7.70403504613171	-6.27770135842732	-5.329338929230008	-15.477159155979543	17.258451117833086	9.407103349367747	0.6991877307547688	-9.204497439459681	-5.669838956433174	-3.476725953727397	10.323533638245538	-11.260413475647388	2.9381463572597846	19.819217588966477	24.861515302098407	7.391397238205626	-1.2814306769781816	-29.763698723188796	17.81141437159782	-19.312297220953326	-21.349124531610304	-10.841480203263094	-17.99287118117741	-0.5851816408386783	-7.826084164131722	5.384286534583238	-11.140695121569712	22.352689087053236	13.879991578586253	-3.7624270295840527
heiß/ADJ/DEWAC-2-050373/34	2.6122193194310883	-8.692009521168211	4.143298152018065	-16.76454344138692	0.6107854235071387	13.100118743531779	-6.010304879964077	-13.735894868286437	-1.3623986248190618	-6.34129624724661	-21.186102147935976	4.784851687454252	8.099692305086805	-9.896582898436094	9.41517049653347	15.07432698441251	12.632714352740072	-23.779052887020047	11.200398615561125	2.241004117130621	9.400665908892767	13.137342058951827	-3.3372689614413917	-15.521337451342095	-28.38917862110822	-16.93338339750246	-15.017476589326414	-1.7048597821244398	33.623048308642005	-5.477537619331948	-10.7515029180826	-5.3176561525714945	-19.359167979650405	-8.656451346082342	-5.711410188270251	20.861870313289284	17.196648013946575	0.11170163986159296	4.663930689551128	16.785914041401654	-24.67583583034437	1.2877072506523646	-1.1825077780095206	15.011483723037312	2.8675291641511866	-10.599025439520759	5.747397224341253	19.183561217364197	7.370306283552827	-26.251841700048075	-1.442465514739497	-25.553050716172603	3.65447704312846	-11.102916336939755	-19.595095377191758	-23.24957816407101	-15.545085090978581	-14.423135322623926	16.01272094483	-21.48216598074908	22.372571893202778	7.453162012450407	-10.623650241413856	15.2221027234016	-7.011109389727707	23.55062066977873	6.484125231511859	19.755447248974576	4.054250190123195	-10.30374577843142	-2.4101913520582325	3.2165772759688944	14.29579707359383	5.908978288979117	15.885603377846605	14.7147894805494	14.734086529310046	12.510456496255069	-5.280087044987898	-3.957526273091773	14.73900012286425	-17.644121638298536	19.05048140453524	-11.394584269940205	13.468340930628727	-7.237832278535119	-14.167880175721942	13.087900865296934	14.865780658371962	-21.969082196513465	-13.345624429699756	1.1673214798055187	6.172789199516813	-1.8671623084134048	-20.12474784199524	11.387119563848863	-12.229674636752096	14.324977161702051	-16.406023761176268	-23.38874556515766	-26.737633165027905	-7.066442734899734	-18.517386981900554	13.036347160877053	-5.189412638449382	29.168493544371294	15.660393495491764	-8.256725587557936
